Verdict,User,Merchant,Category,Pattern_Detected,AI_Confidence,AI_Reason,Start_Date,Last_Txn
FLAGGED,user_3302,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-05,2023-11-02
FLAGGED,user_7016,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_5194,BuggyShop,Shopping,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2024-07-11,2024-07-11
FLAGGED,user_9681,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-30,2024-01-27
FLAGGED,user_1192,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-07-08,2024-08-31
FLAGGED,user_8641,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-07,2023-12-04
FLAGGED,user_8664,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-19,2023-12-16
FLAGGED,user_7088,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-27,2023-12-25
FLAGGED,user_9648,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-31,2023-11-28
FLAGGED,user_6483,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-12-13,2024-12-03
FLAGGED,user_1109,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2024-02-05,2024-12-14
FLAGGED,user_2271,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-18,2023-12-16
FLAGGED,user_7088,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_7094,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-13,2024-01-10
FLAGGED,user_7088,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2024-01-27,2024-09-26
FLAGGED,user_6563,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-19,2024-01-16
FLAGGED,user_3462,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-31,2023-12-28
FLAGGED,user_2293,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2024-07-17,2024-07-21
FLAGGED,user_2271,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-07-27,2024-11-22
FLAGGED,user_6563,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-31,2023-11-28
FLAGGED,user_2293,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-21,2023-11-18
FLAGGED,user_5268,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-17,2023-12-14
FLAGGED,user_8380,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_5443,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-18,2023-12-15
FLAGGED,user_7094,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-10,2023-12-07
FLAGGED,user_4307,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-08-16,2024-08-07
FLAGGED,user_3436,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-13,2023-11-10
FLAGGED,user_7100,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-08-13,2024-07-11
FLAGGED,user_8380,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-28,2023-12-26
FLAGGED,user_7100,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_9803,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-07,2023-12-04
FLAGGED,user_4321,BuggyShop,Shopping,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-08-28,2023-08-28
FLAGGED,user_8380,BuggyShop,Shopping,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-09-18,2023-09-18
FLAGGED,user_6549,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-08-02,2024-07-28
FLAGGED,user_8417,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-18,2023-12-15
FLAGGED,user_8380,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-07,2024-01-04
FLAGGED,user_2264,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2024-01-10,2024-12-13
FLAGGED,user_4321,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-21,2023-12-18
FLAGGED,user_3431,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-19,2024-01-16
FLAGGED,user_6483,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-16,2023-12-13
FLAGGED,user_4463,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-08-29,2024-03-11
FLAGGED,user_8417,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-17,2024-01-14
FLAGGED,user_7221,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-07,2024-06-15
FLAGGED,user_7194,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-02,2023-10-30
FLAGGED,user_8940,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_9584,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-03,2023-11-30
FLAGGED,user_6434,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-05,2023-12-02
FLAGGED,user_6646,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-08,2023-12-05
FLAGGED,user_5168,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-08,2023-12-06
FLAGGED,user_8198,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-11,2023-12-08
FLAGGED,user_4297,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-11,2023-12-08
FLAGGED,user_7346,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-11-04,2024-11-02
FLAGGED,user_3567,BuggyShop,Shopping,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2024-04-01,2024-04-01
FLAGGED,user_5686,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-22,2023-12-19
FLAGGED,user_2481,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2024-04-01,2024-08-27
FLAGGED,user_1242,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-23,2023-12-20
FLAGGED,user_2105,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2024-05-04,2024-12-07
FLAGGED,user_8204,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-21,2024-01-18
FLAGGED,user_1256,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-08,2023-12-05
FLAGGED,user_3277,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2024-03-23,2024-10-24
FLAGGED,user_5149,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_7346,UndeadFitness,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-07-01,2024-02-26
FLAGGED,user_2462,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-30,2023-12-27
FLAGGED,user_7346,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-03,2023-12-01
FLAGGED,user_8753,BuggyShop,Shopping,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2024-03-30,2024-03-30
FLAGGED,user_6434,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-12-20,2024-05-26
FLAGGED,user_3526,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-07-20,2023-11-17
FLAGGED,user_8681,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-08-02,2024-12-27
FLAGGED,user_8664,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2023-10-08,2024-09-09
FLAGGED,user_1242,BuggyShop,Shopping,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-07-05,2023-07-05
FLAGGED,user_8204,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 95.0%,Guardrail: Zombie Charge Detected (95.0%).,2024-01-07,2024-10-18
FLAGGED,user_5170,FitPhysique,Health,AI + Hybrid Logic,Risk Level: 99.0%,Guardrail: Double Billing Detected (99.0%).,2023-09-24,2024-11-10
FLAGGED,user_1363,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-07-20,2023-12-17
FLAGGED,user_6993,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-24,2023-12-22
FLAGGED,user_5149,StealthNet,Software,AI + Hybrid Logic,Risk Level: 94.0%,AI Probability Match (94.0%).,2023-08-12,2023-12-10
FLAGGED,user_5168,AncientTrust,Finance,AI + Hybrid Logic,Risk Level: 54.5%,AI Probability Match (54.5%).,2023-08-27,2024-01-24
FLAGGED,user_2089,ViewMax,Entertainment,AI + Hybrid Logic,Risk Level: 64.1%,AI Probability Match (64.1%).,2023-07-08,2023-12-05
Safe,user_6585,TravelEasy,Transport,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-11-21,2024-12-16
Safe,user_6585,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-03,2024-10-17
Safe,user_6712,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-21,2024-10-28
Safe,user_6585,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-13,2024-10-18
Safe,user_6724,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-27,2024-05-09
Safe,user_6676,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-08,2024-12-10
Safe,user_6676,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-25,2024-11-29
Safe,user_6712,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-05,2024-02-12
Safe,user_6676,CityRail,Transport,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-11-28,2024-10-01
Safe,user_6585,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-20,2024-12-28
Safe,user_6724,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-25,2024-03-12
Safe,user_6646,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-03,2024-07-08
Safe,user_6585,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-01,2024-10-19
Safe,user_6724,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-11-16,2023-11-30
Safe,user_6585,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-14,2024-06-24
Safe,user_6724,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-14,2024-09-21
Safe,user_6585,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-22,2024-07-27
Safe,user_6676,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-20,2024-08-14
Safe,user_6724,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-25,2024-06-04
Safe,user_6724,FitPhysique,Health,None,Safety Score: 98.4%,Safe (Confidence 1.6%).,2023-09-21,2024-11-30
Safe,user_6724,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-19,2024-12-06
Safe,user_6724,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-15,2023-09-05
Safe,user_6724,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-06,2024-10-18
Safe,user_6746,JavaJoint,Dining,None,Safety Score: 99.2%,Safe (Confidence 0.8%).,2023-10-13,2024-12-28
Safe,user_6563,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-11,2024-12-12
Safe,user_6646,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-05,2024-08-04
Safe,user_6563,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-12,2024-11-24
Safe,user_6646,QuickBite,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-28,2024-12-18
Safe,user_6746,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-26,2024-10-17
Safe,user_6746,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-25,2024-11-03
Safe,user_6646,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-28,2024-10-02
Safe,user_6563,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-30,2024-12-19
Safe,user_6646,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-20,2024-06-11
Safe,user_6746,CityRail,Transport,None,Safety Score: 99.2%,Safe (Confidence 0.8%).,2023-07-13,2024-10-11
Safe,user_6746,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-20,2024-08-31
Safe,user_6563,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-10,2024-12-28
Safe,user_6563,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-21,2024-04-09
Safe,user_6724,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-11-13,2024-09-06
Safe,user_6746,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-02,2024-02-23
Safe,user_6646,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-06,2024-11-22
Safe,user_6646,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-27,2024-07-08
Safe,user_6646,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-15,2024-11-03
Safe,user_6676,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-07,2024-11-29
Safe,user_6585,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-02,2024-02-21
Safe,user_6724,UrbanElectric,Utilities,None,Safety Score: 98.7%,Safe (Confidence 1.3%).,2023-08-01,2024-10-02
Safe,user_6646,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-07,2024-09-24
Safe,user_6724,TrendSetter,Shopping,None,Safety Score: 98.3%,Safe (Confidence 1.7%).,2023-08-10,2024-10-10
Safe,user_6585,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-02,2024-12-19
Safe,user_6646,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-29,2024-08-02
Safe,user_6646,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-10-02,2024-08-25
Safe,user_6724,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-06-09,2024-12-20
Safe,user_6646,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-19,2024-04-27
Safe,user_6585,CityRail,Transport,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2024-06-24,2024-11-23
Safe,user_6563,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-18,2024-11-25
Safe,user_6676,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-03,2024-12-07
Safe,user_6679,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-15,2024-11-19
Safe,user_6712,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-25,2024-12-22
Safe,user_6695,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-22,2024-04-25
Safe,user_6695,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-09,2024-07-14
Safe,user_6695,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-12-23,2024-07-15
Safe,user_6695,GadgetDepot,Electronics,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2024-01-05,2024-07-13
Safe,user_6695,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-20,2023-11-13
Safe,user_6695,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-11,2024-09-27
Safe,user_6608,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-20,2024-05-26
Safe,user_6679,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-27,2024-11-19
Safe,user_6608,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-27,2024-06-17
Safe,user_6608,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-24,2024-09-09
Safe,user_6695,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-21,2024-12-24
Safe,user_6608,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-06,2024-08-27
Safe,user_6695,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-07,2024-08-19
Safe,user_6608,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-11,2024-10-04
Safe,user_6695,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-22,2024-04-08
Safe,user_6679,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-04,2024-11-27
Safe,user_6608,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-21,2024-08-22
Safe,user_6679,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-05,2024-08-28
Safe,user_6608,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-07,2024-07-22
Safe,user_6679,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-14,2024-11-26
Safe,user_6679,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-18,2024-08-09
Safe,user_6679,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-29,2024-12-28
Safe,user_6608,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-29,2024-12-04
Safe,user_6679,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-01,2024-11-11
Safe,user_6679,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-13,2024-10-14
Safe,user_6608,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-05,2024-02-12
Safe,user_6679,JavaJoint,Dining,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2023-09-23,2024-09-25
Safe,user_6608,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-07,2024-09-12
Safe,user_6608,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-21,2024-08-20
Safe,user_6608,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-11-17,2023-12-01
Safe,user_6712,TravelEasy,Transport,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-08-08,2024-12-18
Safe,user_6679,BingeWatch,Entertainment,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2023-11-04,2024-11-09
Safe,user_6676,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-13,2024-11-14
Safe,user_6585,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-19,2024-11-15
Safe,user_6585,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-19,2024-12-21
Safe,user_6676,QuickBite,Dining,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2024-04-13,2024-07-15
Safe,user_6588,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-11,2024-11-08
Safe,user_6588,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-20,2024-06-18
Safe,user_6588,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-28,2024-11-20
Safe,user_6679,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-04,2024-11-10
Safe,user_6588,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-13,2024-12-15
Safe,user_6588,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-23,2024-12-20
Safe,user_6712,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-21,2024-12-19
Safe,user_6746,QuickBite,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-07-12,2024-07-12
Safe,user_6588,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-06,2024-12-07
Safe,user_6588,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-21,2024-10-13
Safe,user_6712,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-24,2024-09-26
Safe,user_6712,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-18,2024-12-20
Safe,user_6588,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-14,2024-07-02
